8004	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Otomorpha,subcohort_Ostariophysi,clade_Otophysi,superorder_Characiphysae,order_Gymnotiformes,suborder_Gymnotoidei,family_Gymnotidae
8009	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Protacanthopterygii,order_Esociformes,family_Esocidae
8016	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Protacanthopterygii,order_Salmoniformes,family_Salmonidae,subfamily_Salmoninae
8048	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Neoteleostei,clade_Eurypterygia,clade_Ctenosquamata,clade_Acanthomorphata,clade_Paracanthopterygii,clade_Zeiogadaria,clade_Gadariae,order_Gadiformes,suborder_Gadoidei,family_Gadidae
8077	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Neoteleostei,clade_Eurypterygia,clade_Ctenosquamata,clade_Acanthomorphata,clade_Euacanthomorphacea,clade_Percomorphaceae,clade_Ovalentaria,superorder_Atherinomorphae,order_Cyprinodontiformes,suborder_Cyprinodontoidei,family_Fundulidae
8080	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Neoteleostei,clade_Eurypterygia,clade_Ctenosquamata,clade_Acanthomorphata,clade_Euacanthomorphacea,clade_Percomorphaceae,clade_Ovalentaria,superorder_Atherinomorphae,order_Cyprinodontiformes,suborder_Cyprinodontoidei,family_Poeciliidae,subfamily_Poeciliinae
8089	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Neoteleostei,clade_Eurypterygia,clade_Ctenosquamata,clade_Acanthomorphata,clade_Euacanthomorphacea,clade_Percomorphaceae,clade_Ovalentaria,superorder_Atherinomorphae,order_Beloniformes,suborder_Adrianichthyoidei,family_Adrianichthyidae,subfamily_Oryziinae
8102	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Neoteleostei,clade_Eurypterygia,clade_Ctenosquamata,clade_Acanthomorphata,clade_Euacanthomorphacea,clade_Percomorphaceae,clade_Eupercaria,order_Perciformes,suborder_Cottioidei,infraorder_Cottales,family_Cyclopteridae,subfamily_Cyclopterinae
8121	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Neoteleostei,clade_Eurypterygia,clade_Ctenosquamata,clade_Acanthomorphata,clade_Euacanthomorphacea,clade_Percomorphaceae,clade_Ovalentaria,superorder_Cichlomorphae,order_Cichliformes,family_Cichlidae,clade_African cichlids,subfamily_Pseudocrenilabrinae,tribe_Haplochromini
8139	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Neoteleostei,clade_Eurypterygia,clade_Ctenosquamata,clade_Acanthomorphata,clade_Euacanthomorphacea,clade_Percomorphaceae,clade_Ovalentaria,superorder_Cichlomorphae,order_Cichliformes,family_Cichlidae,clade_African cichlids,subfamily_Pseudocrenilabrinae,tribe_Oreochromini
8152	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Neoteleostei,clade_Eurypterygia,clade_Ctenosquamata,clade_Acanthomorphata,clade_Euacanthomorphacea,clade_Percomorphaceae,clade_Ovalentaria,superorder_Cichlomorphae,order_Cichliformes,family_Cichlidae,clade_African cichlids,subfamily_Pseudocrenilabrinae,tribe_Haplochromini
8166	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Neoteleostei,clade_Eurypterygia,clade_Ctenosquamata,clade_Acanthomorphata,clade_Euacanthomorphacea,clade_Percomorphaceae,clade_Eupercaria,order_Perciformes,suborder_Percoidei,family_Percidae,subfamily_Percinae
8186	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Neoteleostei,clade_Eurypterygia,clade_Ctenosquamata,clade_Acanthomorphata,clade_Euacanthomorphacea,clade_Percomorphaceae,clade_Carangaria,family_Centropomidae
8190	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Neoteleostei,clade_Eurypterygia,clade_Ctenosquamata,clade_Acanthomorphata,clade_Euacanthomorphacea,clade_Percomorphaceae,clade_Ovalentaria,clade_Mugilomorphae,order_Mugiliformes,family_Mugilidae
8207	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Neoteleostei,clade_Eurypterygia,clade_Ctenosquamata,clade_Acanthomorphata,clade_Euacanthomorphacea,clade_Percomorphaceae,clade_Eupercaria,order_Perciformes,suborder_Notothenioidei,family_Nototheniidae
8217	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Neoteleostei,clade_Eurypterygia,clade_Ctenosquamata,clade_Acanthomorphata,clade_Euacanthomorphacea,clade_Percomorphaceae,clade_Eupercaria,order_Perciformes,suborder_Notothenioidei,family_Bathydraconidae
8254	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Neoteleostei,clade_Eurypterygia,clade_Ctenosquamata,clade_Acanthomorphata,clade_Euacanthomorphacea,clade_Percomorphaceae,clade_Carangaria,order_Pleuronectiformes,suborder_Pleuronectoidei,family_Paralichthyidae
8344	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Sarcopterygii,clade_Dipnotetrapodomorpha,clade_Tetrapoda,class_Amphibia,superorder_Batrachia,order_Anura,family_Bombinatoridae
8383	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Sarcopterygii,clade_Dipnotetrapodomorpha,clade_Tetrapoda,class_Amphibia,superorder_Batrachia,order_Anura,suborder_Neobatrachia,superfamily_Hyloidea,family_Bufonidae
8399	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Sarcopterygii,clade_Dipnotetrapodomorpha,clade_Tetrapoda,class_Amphibia,superorder_Batrachia,order_Anura,suborder_Neobatrachia,superfamily_Ranoidea,family_Ranidae
8421	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Sarcopterygii,clade_Dipnotetrapodomorpha,clade_Tetrapoda,class_Amphibia,superorder_Batrachia,order_Anura,suborder_Neobatrachia,superfamily_Hyloidea,family_Hylidae,subfamily_Hylinae,tribe_Hylini
8523	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Sarcopterygii,clade_Dipnotetrapodomorpha,clade_Tetrapoda,clade_Amniota,clade_Sauropsida,clade_Sauria,class_Lepidosauria,order_Squamata,clade_Bifurcata,clade_Unidentata,clade_Episquamata,clade_Laterata,clade_Lacertibaenia,family_Lacertidae,subfamily_Lacertinae
8565	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Sarcopterygii,clade_Dipnotetrapodomorpha,clade_Tetrapoda,clade_Amniota,clade_Sauropsida,clade_Sauria,class_Lepidosauria,order_Squamata,clade_Bifurcata,infraorder_Gekkota,family_Gekkonidae,subfamily_Gekkoninae
8728	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Sarcopterygii,clade_Dipnotetrapodomorpha,clade_Tetrapoda,clade_Amniota,clade_Sauropsida,clade_Sauria,class_Lepidosauria,order_Squamata,clade_Bifurcata,clade_Unidentata,clade_Episquamata,clade_Toxicofera,infraorder_Serpentes,superfamily_Colubroidea,family_Viperidae,subfamily_Crotalinae
13012	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Otomorpha,subcohort_Ostariophysi,clade_Otophysi,superorder_Characiphysae,order_Siluriformes,suborder_Siluroidei,family_Clariidae
13366	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Fungi,subkingdom_Dikarya,phylum_Ascomycota,clade_saccharomyceta,subphylum_Saccharomycotina,class_Saccharomycetes,order_Saccharomycetales,family_Pichiaceae
13396	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,class_Chondrichthyes,subclass_Elasmobranchii,infraclass_Selachii,clade_Galeomorphii,superorder_Galeoidea,order_Lamniformes,family_Alopiidae,subfamily_Lamninae
13488	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Neoteleostei,clade_Eurypterygia,clade_Ctenosquamata,clade_Acanthomorphata,clade_Euacanthomorphacea,clade_Percomorphaceae,clade_Eupercaria,family_Moronidae
27308	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Fungi,subkingdom_Dikarya,phylum_Ascomycota,clade_saccharomyceta,subphylum_Saccharomycotina,class_Saccharomycetes,order_Saccharomycetales,clade_CUG-Ser2 clade,family_Ascoideaceae
27320	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Fungi,subkingdom_Dikarya,phylum_Ascomycota,clade_saccharomyceta,subphylum_Saccharomycotina,class_Saccharomycetes,order_Saccharomycetales,clade_CUG-Ser1 clade,family_Metschnikowiaceae
27331	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Fungi,subkingdom_Dikarya,phylum_Ascomycota,subphylum_Taphrinomycotina,class_Taphrinomycetes,order_Taphrinales,family_Protomycetaceae
27456	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Protostomia,clade_Ecdysozoa,clade_Panarthropoda,phylum_Arthropoda,clade_Mandibulata,clade_Pancrustacea,subphylum_Hexapoda,class_Insecta,clade_Dicondylia,subclass_Pterygota,infraclass_Neoptera,cohort_Endopterygota,order_Diptera,suborder_Brachycera,infraorder_Muscomorpha,clade_Eremoneura,clade_Cyclorrhapha,superfamily_Tephritoidea,family_Tephritidae,subfamily_Dacinae,tribe_Dacini
27671	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Sarcopterygii,clade_Dipnotetrapodomorpha,clade_Tetrapoda,clade_Amniota,class_Mammalia,clade_Theria,clade_Eutheria,clade_Boreoeutheria,superorder_Laurasiatheria,order_Chiroptera,suborder_Microchiroptera,family_Vespertilionidae
27686	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Cladistia,order_Polypteriformes,family_Polypteridae
27705	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Neoteleostei,clade_Eurypterygia,clade_Ctenosquamata,clade_Acanthomorphata,clade_Euacanthomorphacea,clade_Percomorphaceae,clade_Eupercaria,order_Centrarchiformes,superfamily_Centrarchoidei,family_Centrarchidae
27772	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Protacanthopterygii,order_Salmoniformes,family_Salmonidae,subfamily_Coregoninae
28000	superkingdom_Eukaryota,clade_Sar,clade_Alveolata,phylum_Perkinsozoa,clade_Perkinsea,order_Perkinsida,family_Perkinsidae
28741	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Neoteleostei,clade_Eurypterygia,clade_Ctenosquamata,clade_Acanthomorphata,clade_Euacanthomorphacea,clade_Percomorphaceae,clade_Ovalentaria,superorder_Atherinomorphae,order_Cyprinodontiformes,suborder_Cyprinodontoidei,family_Cyprinodontidae,subfamily_Cyprinodontinae,tribe_Cyprinodontini
28779	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Neoteleostei,clade_Eurypterygia,clade_Ctenosquamata,clade_Acanthomorphata,clade_Euacanthomorphacea,clade_Percomorphaceae,clade_Ovalentaria,superorder_Atherinomorphae,order_Cyprinodontiformes,suborder_Aplocheiloidei,family_Nothobranchiidae
29002	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Fungi,subkingdom_Dikarya,phylum_Ascomycota,clade_saccharomyceta,subphylum_Pezizomycotina,clade_leotiomyceta,clade_dothideomyceta,class_Dothideomycetes,subclass_Dothideomycetidae,order_Mycosphaerellales,family_Mycosphaerellaceae
29077	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Sarcopterygii,clade_Dipnotetrapodomorpha,clade_Tetrapoda,clade_Amniota,class_Mammalia,clade_Theria,clade_Eutheria,clade_Boreoeutheria,superorder_Laurasiatheria,order_Chiroptera,suborder_Microchiroptera,family_Vespertilionidae
29187	superkingdom_Eukaryota,clade_Sar,clade_Rhizaria,clade_Retaria,phylum_Foraminifera,order_Rotaliida,family_Elphidiidae
29189	superkingdom_Eukaryota,clade_Sar,clade_Rhizaria,clade_Retaria,phylum_Foraminifera,order_Rotaliida,superfamily_Rotaliacea,family_Rotaliidae
29198	superkingdom_Eukaryota,clade_Sar,clade_Rhizaria,phylum_Cercozoa,class_Chlorarachniophyceae
29828	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Fungi,subkingdom_Dikarya,phylum_Ascomycota,clade_saccharomyceta,subphylum_Saccharomycotina,class_Saccharomycetes,order_Saccharomycetales,family_Lipomycetaceae
29849	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Fungi,subkingdom_Dikarya,phylum_Ascomycota,clade_saccharomyceta,subphylum_Pezizomycotina,clade_leotiomyceta,clade_sordariomyceta,class_Sordariomycetes,subclass_Sordariomycetidae,order_Magnaporthales,family_Magnaporthaceae
29882	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Fungi,subkingdom_Dikarya,phylum_Basidiomycota,subphylum_Agaricomycotina,class_Agaricomycetes,subclass_Agaricomycetidae,order_Agaricales,suborder_Agaricineae,family_Hydnangiaceae
30799	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Neoteleostei,clade_Eurypterygia,clade_Ctenosquamata,clade_Acanthomorphata,clade_Euacanthomorphacea,clade_Percomorphaceae,clade_Eupercaria,order_Labriformes,family_Labridae
32459	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Neoteleostei,clade_Eurypterygia,clade_Ctenosquamata,clade_Acanthomorphata,clade_Euacanthomorphacea,clade_Percomorphaceae,clade_Ovalentaria,superorder_Atherinomorphae,order_Atheriniformes,family_Melanotaeniidae
32506	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Neoteleostei,clade_Eurypterygia,clade_Ctenosquamata,clade_Acanthomorphata,clade_Euacanthomorphacea,clade_Percomorphaceae,clade_Ovalentaria,superorder_Cichlomorphae,order_Cichliformes,family_Cichlidae,clade_African cichlids,subfamily_Pseudocrenilabrinae,tribe_Lamprologini
33170	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Fungi,subkingdom_Dikarya,phylum_Ascomycota,clade_saccharomyceta,subphylum_Saccharomycotina,class_Saccharomycetes,order_Saccharomycetales,family_Saccharomycetaceae
33194	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Fungi,subkingdom_Dikarya,phylum_Ascomycota,clade_saccharomyceta,subphylum_Pezizomycotina,clade_leotiomyceta,clade_dothideomyceta,class_Dothideomycetes,subclass_Pleosporomycetidae,order_Pleosporales,suborder_Pleosporineae,family_Pleosporaceae
33196	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Fungi,subkingdom_Dikarya,phylum_Ascomycota,clade_saccharomyceta,subphylum_Pezizomycotina,clade_leotiomyceta,clade_sordariomyceta,class_Leotiomycetes,order_Helotiales,family_Sclerotiniaceae
33202	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Fungi,subkingdom_Dikarya,phylum_Ascomycota,clade_saccharomyceta,subphylum_Pezizomycotina,clade_leotiomyceta,class_Eurotiomycetes,subclass_Eurotiomycetidae,order_Eurotiales,family_Thermoascaceae
33527	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Deuterostomia,phylum_Chordata,subphylum_Craniata,clade_Vertebrata,clade_Gnathostomata,clade_Teleostomi,clade_Euteleostomi,superclass_Actinopterygii,class_Actinopteri,subclass_Neopterygii,infraclass_Teleostei,clade_Osteoglossocephalai,cohort_Euteleosteomorpha,clade_Neoteleostei,clade_Eurypterygia,clade_Ctenosquamata,clade_Acanthomorphata,clade_Euacanthomorphacea,clade_Percomorphaceae,clade_Ovalentaria,superorder_Atherinomorphae,order_Cyprinodontiformes,suborder_Cyprinodontoidei,family_Poeciliidae,subfamily_Poeciliinae
33644	superkingdom_Eukaryota,clade_Sar,clade_Stramenopiles,clade_Ochrophyta,phylum_Bacillariophyta,class_Fragilariophyceae,subclass_Fragilariophycidae,order_Fragilariales,family_Fragilariaceae
33652	superkingdom_Eukaryota,clade_Sar,clade_Stramenopiles,class_Bigyra,clade_Opalozoa,order_Bicosoecida,family_Cafeteriaceae
34348	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Fungi,subkingdom_Dikarya,phylum_Basidiomycota,subphylum_Pucciniomycotina,class_Mixiomycetes,order_Mixiales,family_Mixiaceae
34392	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Fungi,subkingdom_Dikarya,phylum_Ascomycota,clade_saccharomyceta,subphylum_Pezizomycotina,clade_leotiomyceta,class_Eurotiomycetes,subclass_Eurotiomycetidae,order_Onygenales,family_Arthrodermataceae
34619	superkingdom_Eukaryota,clade_Opisthokonta,kingdom_Metazoa,clade_Eumetazoa,clade_Bilateria,clade_Protostomia,clade_Ecdysozoa,clade_Panarthropoda,phylum_Arthropoda,subphylum_Chelicerata,class_Arachnida,subclass_Acari,superorder_Parasitiformes,order_Ixodida,superfamily_Ixodoidea,family_Ixodidae,subfamily_Rhipicephalinae
